iter	Logloss
0	0.6301258898
1	0.5719817429
2	0.5272484575
3	0.477884942
4	0.4383570306
5	0.4004644886
6	0.3667953119
7	0.3363110116
8	0.3074555613
9	0.280314827
10	0.2567669235
11	0.2336290802
12	0.2158044355
13	0.1975955906
14	0.1815064016
15	0.1686454265
16	0.1570500851
17	0.1446257224
18	0.1337965227
19	0.1238186873
20	0.1140202158
21	0.1046279327
22	0.09735840344
23	0.08971191296
24	0.08248186687
25	0.07657499528
26	0.07086553017
27	0.06601365915
28	0.05938991578
29	0.0551184963
30	0.05171011333
31	0.04841985102
32	0.04502242282
33	0.04249121118
34	0.04012053825
35	0.03707248823
36	0.03482961611
37	0.03277425995
38	0.03092927167
39	0.02864584586
40	0.02688823303
41	0.02533540258
42	0.02355821252
43	0.02236247578
44	0.02113809862
45	0.02001968265
46	0.0189965848
47	0.01788004638
48	0.01721170507
49	0.01641585235
50	0.01538837852
51	0.01461781449
52	0.01358884528
53	0.01297850446
54	0.0124951381
55	0.01181672376
56	0.01120656673
57	0.01072231695
58	0.01035639676
59	0.009927239371
60	0.009275477827
61	0.008748174289
62	0.008434720106
63	0.008188561992
64	0.007816275244
65	0.007408615201
66	0.00715730558
67	0.006929821268
68	0.006684573868
69	0.00644258301
70	0.006223244383
71	0.006029695622
72	0.005819381064
73	0.005642484671
74	0.005457852907
75	0.005325441222
76	0.005111532577
77	0.005008217385
78	0.004873200905
79	0.004736752708
80	0.004601413369
81	0.004472849918
82	0.004318280703
83	0.004214201212
84	0.004083655999
85	0.003987528105
86	0.003885837293
87	0.003788515059
88	0.003650086087
89	0.003530925895
90	0.003424864861
91	0.003340838504
92	0.003268988646
93	0.003198913639
94	0.003128659887
95	0.003068105842
96	0.002999759109
97	0.002931853706
98	0.002875444013
99	0.002819913471
100	0.00273971288
101	0.002659692788
102	0.002615009826
103	0.002552740986
104	0.002497470288
105	0.002455200335
106	0.002393083938
107	0.002347771257
108	0.002298044079
109	0.002222597613
110	0.002175992616
111	0.002142730403
112	0.002098619842
113	0.00206952894
114	0.002004882709
115	0.001976138886
116	0.001940927131
117	0.001905037545
118	0.001879957292
119	0.001823946186
120	0.001770420859
121	0.001742011513
122	0.001715046048
123	0.001666256215
124	0.001637111722
125	0.001612475099
126	0.001584142577
127	0.001561830302
128	0.0015392161
129	0.001518978302
130	0.00147842391
131	0.001452908903
132	0.001415003801
133	0.001387744738
134	0.001368373489
135	0.001354015331
136	0.001331838513
137	0.001312437893
138	0.001298892802
139	0.00128463262
140	0.001269824805
141	0.001254355269
142	0.001239734857
143	0.001215391613
144	0.001199500804
145	0.001178527859
146	0.001160657151
147	0.001145958928
148	0.0011318376
149	0.001112854418
150	0.001099545061
151	0.00108044319
152	0.001069450291
153	0.001050433025
154	0.001033840824
155	0.001020152606
156	0.001009488703
157	0.0009939197671
158	0.000972896191
159	0.0009525927476
160	0.0009434882374
161	0.0009338719301
162	0.0009241977579
163	0.0009146616722
164	0.0009044807441
165	0.0008936695493
166	0.0008858267232
167	0.0008777441087
168	0.0008652403118
169	0.0008550643702
170	0.0008468053665
171	0.000839322552
172	0.0008268844558
173	0.0008161880043
174	0.0008047738861
175	0.0007986393339
176	0.0007906208858
177	0.000784142213
178	0.0007738835837
179	0.0007658834376
180	0.0007571875433
181	0.0007497091125
182	0.000739394043
183	0.0007326308132
184	0.0007250987368
185	0.0007173051727
186	0.0007126375714
187	0.0007057508856
188	0.0006990606991
189	0.0006899531204
190	0.000685063923
191	0.0006795092797
192	0.0006746206303
193	0.0006663110497
194	0.0006590003503
195	0.0006548593412
196	0.0006511185093
197	0.0006456809109
198	0.0006397092131
199	0.0006325805469
200	0.000628034429
201	0.0006240756176
202	0.0006198776752
203	0.0006124571092
204	0.0006056530014
205	0.0006001138654
206	0.0005932034528
207	0.0005884596847
208	0.0005817389768
209	0.0005767925721
210	0.0005725471213
211	0.0005686912721
212	0.0005644236288
213	0.0005603030588
214	0.0005564909917
215	0.000553012086
216	0.0005470259769
217	0.000541392427
218	0.000538155392
219	0.0005339639156
220	0.0005302635233
221	0.000526170461
222	0.0005261579674
223	0.0005206439282
224	0.0005164939325
225	0.0005112155721
226	0.0005076487731
227	0.0005044430816
228	0.0005012238006
229	0.00049622386
230	0.0004962053937
231	0.000491289127
232	0.0004864846994
233	0.000481996556
234	0.0004793746092
235	0.000474820217
236	0.0004708216235
237	0.0004663063011
238	0.0004632254355
239	0.0004595297557
240	0.0004595235637
241	0.0004565511674
242	0.0004525621906
243	0.0004486393255
244	0.0004486415447
245	0.0004486314896
246	0.0004445867028
247	0.00044058589
248	0.0004379718612
249	0.000437959943
250	0.0004353210916
251	0.0004342256867
252	0.0004342228921
253	0.0004342248373
254	0.0004334231131
255	0.0004334252501
256	0.0004334210856
257	0.0004303355898
258	0.0004275298562
259	0.0004238149978
260	0.0004237704484
261	0.0004237448312
262	0.0004237472422
263	0.0004201110438
264	0.000420107893
265	0.0004201026326
266	0.0004200697548
267	0.0004200543022
268	0.0004185972694
269	0.0004158943885
270	0.0004158989366
271	0.0004158867718
272	0.000415884032
273	0.0004143788332
274	0.0004143799291
275	0.000414375655
276	0.0004143667232
277	0.0004124832657
278	0.000412476745
279	0.0004124740052
280	0.0004124447988
281	0.0004124349902
282	0.0004124321682
283	0.0004124307709
284	0.0004124396753
285	0.0004106927428
286	0.0004106766327
287	0.0004106741942
288	0.0004106736189
289	0.0004106627418
290	0.0004106617007
291	0.0004106549607
292	0.0004093388091
293	0.0004093445901
294	0.0004093414119
295	0.0004093463984
296	0.0004093253018
297	0.0004093336582
298	0.0004093242881
299	0.0004093155755
300	0.0004093283156
301	0.0004093219044
302	0.000409313411
303	0.0004093119863
304	0.0004093065615
305	0.0004093066711
306	0.000409304534
307	0.0004092942597
308	0.0004082419795
309	0.0004082308011
310	0.0004082374314
311	0.0004082403904
312	0.0004082368287
313	0.0004082229652
314	0.0004082302805
315	0.000408228116
316	0.000408217376
317	0.0004082075126
318	0.0004081977589
319	0.0004082040331
320	0.0004081878956
321	0.0004081891011
322	0.0004081927998
323	0.0004081927998
324	0.0004081923341
325	0.0004081654565
326	0.0004081455929
327	0.0004081301403
328	0.0004081055368
329	0.0004081107424
330	0.0004081132083
331	0.0004073555676
332	0.0004073490195
333	0.000407352362
334	0.0004073041139
335	0.0004073011275
336	0.0004072881408
337	0.00040728162
338	0.0004072730718
339	0.0004072776473
340	0.0004072696745
341	0.0004053136393
342	0.000405304187
343	0.0004052973648
344	0.0004053023513
345	0.0004050987558
346	0.0004050856868
347	0.0004050813579
348	0.0004050606175
349	0.0004050597682
350	0.0004050225341
351	0.0004050170545
352	0.0004050248356
353	0.0004050183696
354	0.0004050058761
355	0.0004050031363
356	0.0004050064514
357	0.0004050020403
358	0.0004049913825
359	0.0004049905879
360	0.0004049903961
361	0.0004049819575
362	0.0004049756285
363	0.0004049744778
364	0.0004049645049
365	0.0004049529429
366	0.0004049571348
367	0.0004049505318
368	0.0004049483674
369	0.0004049501483
370	0.0004049408329
371	0.0004049452988
372	0.0004049345039
373	0.000404935682
374	0.0004049348601
375	0.0004049375177
376	0.0004049287229
377	0.0004049285859
378	0.0004049262571
379	0.0004049266681
380	0.0004049261475
381	0.0004049240378
382	0.0004049210514
383	0.0004049154074
384	0.0004049098456
385	0.0004046920578
386	0.0004046861946
387	0.0004020196162
388	0.0004020196162
389	0.0004020066021
390	0.0004019881358
391	0.0004019759436
392	0.0004019630391
393	0.0004019515593
394	0.0004019552306
395	0.000401950162
396	0.0004008373593
397	0.0004008383182
398	0.0004008271124
399	0.0004008330578
400	0.0004008389484
401	0.0004008286193
402	0.0004008305645
403	0.0004008203724
404	0.0004008203724
405	0.0004008203724
406	0.0004008254137
407	0.0004008054131
408	0.0004007891934
409	0.0004007728093
410	0.0004007728093
411	0.0004007738778
412	0.0004007716585
413	0.0004007614664
414	0.0004007494661
415	0.0004007393287
416	0.0004007410274
417	0.0004007409178
418	0.000400735767
419	0.0004007281777
420	0.0004007295202
421	0.0004007222049
422	0.0004007270544
423	0.0004007087798
424	0.0004007140129
425	0.0003998802328
426	0.0003998828082
427	0.0003998764519
428	0.0003998695475
429	0.0003998623418
430	0.0003984624067
431	0.0003984649821
432	0.0003978752646
433	0.0003964640962
434	0.000396429465
435	0.000396429465
436	0.0003964375748
437	0.0003964266156
438	0.0003964380406
439	0.0003964263142
440	0.0003963963954
441	0.0003954823936
442	0.0003950305161
443	0.0003950291188
444	0.0003950192555
445	0.0003950188719
446	0.000395018461
447	0.0003950098854
448	0.0003950084059
449	0.0003950018303
450	0.000394991556
451	0.0003949922957
452	0.0003949864873
453	0.0003949875285
454	0.0003949505958
455	0.0003949491711
456	0.0003949482669
457	0.0003949333898
458	0.0003949398557
459	0.0003949326226
460	0.0003949233346
461	0.0003949233072
462	0.0003949166495
463	0.0003949180194
464	0.0003949014983
465	0.0003948969502
466	0.0003946820941
467	0.0003946640661
468	0.000394664888
469	0.0003946687786
470	0.0003946556549
471	0.0003946696553
472	0.0003946626962
473	0.0003946662031
474	0.0003946612441
475	0.0003946612441
476	0.0003946611893
477	0.0003946602851
478	0.0003946608605
479	0.0003946603125
480	0.0003946522849
481	0.0003946389694
482	0.0003946425859
483	0.0003946340925
484	0.0003946403393
485	0.0003946362844
486	0.0003946392708
487	0.0003946315719
488	0.0003946343665
489	0.00039462401
490	0.0003946265854
491	0.0003946257635
492	0.0003946251607
493	0.0003946183112
494	0.0003946229141
495	0.0003946153522
496	0.0003946122836
497	0.0003946043381
498	0.0003946146398
499	0.000394612722
500	0.0003946138727
501	0.0003946001736
502	0.0003946020641
503	0.0003946046121
504	0.0003945977078
505	0.0003945891048
506	0.00039459779
507	0.0003945958173
508	0.0003945943104
509	0.0003945844745
510	0.0003940731979
511	0.0003940640743
512	0.0003940705129
513	0.0003940551151
514	0.0003940524849
515	0.0003940490327
516	0.0003940385118
517	0.0003940049217
518	0.0003939990037
519	0.0003940048395
520	0.0003940032778
521	0.0003939865102
522	0.0003939835786
523	0.0003939908391
524	0.0003939894692
525	0.0003939822087
526	0.0003939736057
527	0.0003939763181
528	0.0003939691946
529	0.0003939689206
530	0.0003939658246
531	0.0003939644821
532	0.0003939699891
533	0.0003939550023
534	0.0003939661808
535	0.000393966126
536	0.000393957249
537	0.0003939551119
538	0.0003939225629
539	0.0003939211108
540	0.0003938838768
541	0.0003938793561
542	0.0003938784245
543	0.0003938755751
544	0.00039387763
545	0.0003938842603
546	0.0003938753011
547	0.0003938671365
548	0.0003938622322
549	0.0003938602596
550	0.0003938608349
551	0.0003938370533
552	0.0003938280942
553	0.0003938262859
554	0.0003938258475
555	0.0003938301216
556	0.0003938199295
557	0.000393822231
558	0.0003938156006
559	0.0003938079839
560	0.0003938060113
561	0.00039380634
562	0.0003938102854
563	0.0003937909423
564	0.0003937667223
565	0.0003937667223
566	0.000393771106
567	0.000393771106
568	0.000393771106
569	0.000393771106
570	0.0003937611331
571	0.0003937583111
572	0.0003937583111
573	0.0003937476532
574	0.0003937393242
575	0.0003937393242
576	0.000393742338
577	0.000393742338
578	0.000393742338
579	0.000393742338
580	0.000393742338
581	0.0003937349405
582	0.0003937330774
583	0.0003937330774
584	0.0003937330774
585	0.0003937367488
586	0.000393721899
587	0.0003937175153
588	0.0003937204469
589	0.0003937097616
590	0.0003937050491
591	0.0003936988298
592	0.0003937028299
593	0.0003936907199
594	0.0003936908569
595	0.000393686117
596	0.000393691624
597	0.000393686117
598	0.0003936858156
599	0.0003936741166
600	0.0003936686644
601	0.0003936569654
602	0.0003936569654
603	0.0003936621162
604	0.0003936598696
605	0.0003936486638
606	0.0003936411841
607	0.0003936377867
608	0.0003936377867
609	0.0003936346085
610	0.0003936313207
611	0.000393627485
612	0.0003936161696
613	0.0003936149093
614	0.000393609457
615	0.0003936070734
616	0.0003936070734
617	0.0003936006074
618	0.0003936006074
619	0.0003935943059
620	0.0003935948812
621	0.0003935948812
622	0.0003935888262
623	0.0003935888262
624	0.0003935837028
625	0.0003935769354
626	0.0003935769354
627	0.0003935774012
628	0.0003935774012
629	0.0003935774012
630	0.0003935717572
631	0.0003935592088
632	0.0003935567156
633	0.0003935558937
634	0.0003935512086
635	0.0003935383863
636	0.0003935366876
637	0.0003935157828
638	0.0003935123306
639	0.0003935078099
640	0.0003935078099
641	0.0003935107689
642	0.0003935107689
643	0.000393497974
644	0.0003934990973
645	0.0003934934533
646	0.0003934901929
647	0.0003934901929
648	0.0003934844119
649	0.0003934738911
650	0.0003934738911
651	0.0003934738911
652	0.0003934754801
653	0.0003934754801
654	0.0003934700279
655	0.0003934584385
656	0.0003934468765
657	0.000393442849
658	0.0003934326843
659	0.0003934292869
660	0.0003934122726
661	0.0003934062725
662	0.0003934062725
663	0.0003934062725
664	0.0003934062725
665	0.0003934051765
666	0.0003934051765
667	0.0003933958338
668	0.0003934022723
669	0.0003934022723
670	0.0003933890664
671	0.0003933916692
672	0.0003933870938
673	0.0003933793127
674	0.0003933649013
675	0.0003933728193
676	0.0003933658328
677	0.0003933658328
678	0.0003933581613
679	0.0003933581613
680	0.0003933445993
681	0.0003933373387
682	0.0003933386539
683	0.0003933386539
684	0.0003933307906
685	0.0003933307906
686	0.0003933307906
687	0.0003933307906
688	0.0003933307906
689	0.0003933227629
690	0.0003933263521
691	0.0003933263521
692	0.0003933185162
693	0.0003933185162
694	0.0003933121873
695	0.0003933172285
696	0.0003933082419
697	0.0003932938853
698	0.0003932630076
699	0.0003932630076
700	0.0003932630076
701	0.0003932630076
702	0.0003932630076
703	0.000393259802
704	0.0003932288969
705	0.0003931966493
706	0.0003931949506
707	0.0003931911971
708	0.0003931911971
709	0.0003931914711
710	0.0003931801282
711	0.0003931801282
712	0.0003931801282
713	0.0003931801282
714	0.0003931724568
715	0.000393171717
716	0.0003931653606
717	0.0003931639359
718	0.0003931533603
719	0.0003931577166
720	0.0003931488944
721	0.0003931453874
722	0.0003931399626
723	0.000393139716
724	0.0003931360446
725	0.0003931299349
726	0.0003931201537
727	0.0003931181537
728	0.0003931225922
729	0.0003931172769
730	0.0003931133864
731	0.000393113496
732	0.0003931058793
733	0.0003931016052
734	0.0003931016052
735	0.0003930988106
736	0.0003930953858
737	0.0003930937693
738	0.0003930847279
739	0.0003930850841
740	0.0003930820977
741	0.00039307744
742	0.0003930624258
743	0.0003930693302
744	0.0003930743988
745	0.0003930653301
746	0.00039305796
747	0.0003930573024
748	0.00039305659
749	0.0003930571654
750	0.0003930420964
751	0.0003930293289
752	0.0003930388909
753	0.000393036836
754	0.0003930264247
755	0.0003930283974
756	0.0003930240137
757	0.0003930154654
758	0.0003930172737
759	0.000393016397
760	0.0003929942867
761	0.0003930024787
762	0.0003930017938
763	0.0003929905331
764	0.0003929953826
765	0.000392990314
766	0.0003929801766
767	0.0003929771355
768	0.0003929780944
769	0.0003929765601
770	0.0003929653817
771	0.0003929388603
772	0.0003929034071
773	0.0003928767487
774	0.0003928696252
775	0.0003928555973
776	0.0003928425832
777	0.000392836857
778	0.0003928441175
779	0.0003928500355
780	0.0003928406653
781	0.000392836446
782	0.0003928228018
783	0.0003928279526
784	0.0003928253498
785	0.0003928187468
786	0.0003928118973
787	0.0003928026915
788	0.0003928050478
789	0.0003927965817
790	0.0003927959242
791	0.0003927925268
792	0.0003928021436
793	0.0003927862526
794	0.0003927842252
795	0.0003927786908
796	0.0003927718412
797	0.0003927773208
798	0.0003927765537
799	0.0003927790195
800	0.0003927780332
801	0.0003927711563
802	0.0003927595121
803	0.0003927652931
804	0.0003927622793
805	0.000392760197
806	0.0003927560599
807	0.000392752005
808	0.0003927463884
809	0.0003927482788
810	0.0003927400594
811	0.0003927481144
812	0.0003927422786
813	0.0003927360593
814	0.0003927339496
815	0.0003927383059
816	0.0003927295385
817	0.0003927320865
818	0.0003927252918
819	0.0003927269357
820	0.0003927150723
821	0.000392710853
822	0.0003927174285
823	0.0003927024143
824	0.0003926976745
825	0.0003927033459
826	0.0003926915099
827	0.0003926921126
828	0.0003926792629
829	0.0003926895372
830	0.0003926457276
831	0.0003926384945
832	0.0003926306312
833	0.0003926186034
834	0.0003926248776
835	0.0003926196446
836	0.0003926118087
837	0.0003926084661
838	0.0003926043838
839	0.0003926002193
840	0.000392605288
841	0.0003925982466
842	0.0003925933972
843	0.0003925841092
844	0.0003925794515
845	0.0003925788487
846	0.0003925736979
847	0.0003925571768
848	0.0003925687388
849	0.0003925623003
850	0.000392554985
851	0.0003925515602
852	0.0003925440531
853	0.0003925412585
854	0.0003925480258
855	0.0003925459436
856	0.0003925339158
857	0.0003925286006
858	0.0003925233401
859	0.0003925121617
860	0.0003925165728
861	0.0003925195318
862	0.0003925182715
863	0.0003925109288
864	0.0003925038874
865	0.0003925070108
866	0.0003925009558
867	0.0003925022436
